payment_id,payment_order_id,payment_amount,payment_fee,payment_method,payment_status
4454866,69412650,397000,10720,ONLINE,PAID
4454869,69412834,298800,8080,ONLINE,PAID
4454872,69412836,268000,4040,ONLINE,PAID
4454873,69413038,783200,21160,ONLINE,PAID
4454885,69413408,1028800,27760,ONLINE,PAID
4454887,69413463,283600,4240,ONLINE,PAID
4454891,69413520,519600,10400,ONLINE,PAID
4455038,69413524,355600,5320,CREDIT,PAID
4454894,69413584,143200,2160,ONLINE,PAID
4454895,69413601,1112400,30040,ONLINE,PAID
4454901,69413858,646800,17480,ONLINE,PAID
4454902,69413921,123600,1840,ONLINE,PAID
4454904,69414150,143600,2000,ONLINE,PAID
4455077,69414458,565600,10760,CREDIT,PAID
4454908,69414821,275560,4120,ONLINE,PAID
4455067,69414836,127600,1920,DEBIT,PAID
4454913,69414948,304000,3040,ONLINE,PAID
4454914,69414948,48000,0,VOUCHER,PAID
4454917,69415068,95600,1440,ONLINE,PAID
4454918,69415068,40000,0,VOUCHER,PAID
4454919,69415094,512800,13840,ONLINE,PAID
4454922,69415326,246760,3720,ONLINE,PAID
4454925,69415409,433600,6520,ONLINE,PAID
4454926,69415412,422000,6320,ONLINE,PAID
4454927,69415422,314400,4400,ONLINE,PAID
4454928,69415433,102800,1320,ONLINE,PAID
4454934,69415828,83200,1240,ONLINE,PAID
4454935,69415828,60000,0,VOUCHER,PAID
4454939,69416029,178600,3560,ONLINE,PAID
4455063,69416066,186800,2800,STORE_DIRECT_PAYMENT,PAID
4454943,69416151,108000,1640,ONLINE,PAID
4454946,69416250,95600,1440,ONLINE,PAID
4454947,69416250,40000,0,VOUCHER,PAID
4455085,69416591,294400,4400,DEBIT,PAID
4454957,69417000,143600,2880,ONLINE,PAID
4454962,69417328,553200,8280,ONLINE,PAID
4454968,69417510,131600,1960,ONLINE,PAID
4454970,69417567,481200,13000,ONLINE,PAID
4454975,69418112,281200,3640,ONLINE,PAID
4454978,69418397,223200,4480,ONLINE,PAID
4454980,69418817,147600,2960,ONLINE,PAID
4454981,69419029,219960,3280,ONLINE,PAID
4454982,69419033,124000,2480,ONLINE,PAID
4455088,69419303,550000,11000,CREDIT,PAID
4454993,69420311,168800,2520,ONLINE,PAID
4454995,69420578,347600,4520,ONLINE,PAID
4454997,69420730,103200,1360,ONLINE,PAID
4455001,69420965,299200,8080,ONLINE,PAID
4455004,69421030,143600,2160,ONLINE,PAID
4455009,69421245,258800,3880,ONLINE,PAID
4455010,69421314,103200,1560,ONLINE,PAID
4455011,69421314,40000,0,VOUCHER,PAID
4455014,69421462,234760,3520,ONLINE,PAID
4455017,69421639,239600,3600,ONLINE,PAID
4455024,69421969,107600,1600,ONLINE,PAID
4455029,69422077,236800,3560,ONLINE,PAID
4455030,69422146,20000,0,VOUCHER,PAID
4455652,69422146,164000,0,MEAL_BENEFIT,PAID
4455033,69422305,172800,2600,ONLINE,PAID
4455040,69422367,167600,2520,ONLINE,PAID
4455042,69422423,311200,4360,ONLINE,PAID
4455182,69422608,120000,1800,DEBIT,PAID
4455325,69422612,234400,3520,DEBIT,PAID
4455046,69422713,381200,10280,ONLINE,PAID
4455047,69422737,120800,1800,ONLINE,PAID
4455048,69422763,351600,5280,ONLINE,PAID
4455053,69422866,749600,11240,ONLINE,PAID
4455055,69422913,87200,1320,ONLINE,PAID
4455056,69422913,40000,600,ONLINE,PAID
4455057,69423156,551600,14880,ONLINE,PAID
4455058,69423191,351600,9480,ONLINE,PAID
4455061,69423345,36000,560,ONLINE,PAID
4455062,69423345,80000,0,VOUCHER,PAID
4455064,69423417,221200,3320,ONLINE,PAID
4455065,69423417,40000,0,VOUCHER,PAID
4455072,69423715,290000,4360,ONLINE,PAID
4455076,69423900,366800,5520,ONLINE,PAID
4455090,69424262,338400,9120,ONLINE,PAID
4455091,69424263,105600,1600,ONLINE,PAID
4455094,69424411,549600,8240,ONLINE,PAID
4455096,69424504,282400,3960,ONLINE,PAID
4455097,69424506,179600,2680,ONLINE,PAID
4455099,69424565,80000,0,VOUCHER,PAID
4455476,69424565,174400,2600,DEBIT,PAID
4455106,69424658,307600,4600,ONLINE,PAID
4455158,69424679,286000,4280,ONLINE,PAID
4455159,69424679,39600,0,VOUCHER,PAID
4455111,69424751,682000,18400,ONLINE,PAID
4455112,69424753,368000,5520,ONLINE,PAID
4455116,69424860,209200,3120,ONLINE,PAID
4455119,69424920,161200,2240,ONLINE,PAID
4455126,69425183,478400,7160,ONLINE,PAID
4455131,69425461,492800,13320,ONLINE,PAID
4455134,69425561,75560,1120,ONLINE,PAID
4455141,69426277,134000,2000,ONLINE,PAID
4455142,69426388,331600,4960,ONLINE,PAID
4455152,69427012,107600,1600,ONLINE,PAID
4455153,69427202,135200,2040,ONLINE,PAID
4455154,69427482,168000,2520,ONLINE,PAID
4455155,69427791,403200,10880,ONLINE,PAID
4455157,69427844,110800,1680,ONLINE,PAID
4455161,69427890,239200,3600,ONLINE,PAID
4455162,69427890,40000,0,VOUCHER,PAID
4455164,69427996,270800,4080,ONLINE,PAID
4455165,69428179,164760,2480,ONLINE,PAID
4455167,69428454,1297600,19480,CREDIT_STORE,PAID
4455168,69428520,614800,16600,ONLINE,PAID
4455173,69428884,326600,4880,ONLINE,PAID
4455181,69429608,192000,2880,ONLINE,PAID
4455187,69429773,82360,1240,ONLINE,PAID
4455188,69429773,80000,0,VOUCHER,PAID
4455190,69430217,236400,3560,ONLINE,PAID
4455193,69430324,103600,1560,ONLINE,PAID
4455201,69430728,67600,1000,ONLINE,PAID
4455202,69430728,40000,0,VOUCHER,PAID
4455203,69431082,211960,3160,ONLINE,PAID
4455206,69431167,318360,4760,ONLINE,PAID
4455207,69431286,231200,6240,ONLINE,PAID
4455208,69431288,255960,3840,ONLINE,PAID
4455571,69431522,179200,2680,DEBIT,PAID
4455213,69431563,103200,1560,ONLINE,PAID
4455214,69431563,40000,0,VOUCHER,PAID
4455216,69431715,186800,2440,ONLINE,PAID
4455218,69431851,159600,2080,ONLINE,PAID
4455219,69431911,626800,16920,ONLINE,PAID
4455220,69431940,319600,4800,ONLINE,PAID
4455221,69431940,40000,0,VOUCHER,PAID
4455222,69432035,716800,19360,ONLINE,PAID
4455223,69432038,503200,13600,ONLINE,PAID
4455224,69432078,263600,3960,ONLINE,PAID
4455226,69432085,326800,8840,ONLINE,PAID
4455228,69432176,104600,1560,ONLINE,PAID
4455229,69432176,40000,0,VOUCHER,PAID
4455230,69432226,366000,5480,ONLINE,PAID
4455231,69432346,351200,5280,ONLINE,PAID
4455232,69432346,40000,0,VOUCHER,PAID
4455235,69432449,119600,1800,ONLINE,PAID
4455236,69432453,87600,1320,ONLINE,PAID
4455237,69432453,40000,0,VOUCHER,PAID
4455238,69432455,680800,18400,ONLINE,PAID
4455244,69432701,231200,3240,ONLINE,PAID
4455630,69432761,1039000,15600,ONLINE,PAID
4455251,69433047,309200,8360,ONLINE,PAID
4455253,69433320,139200,2080,ONLINE,PAID
4455255,69433481,207200,3120,ONLINE,PAID
4457390,69433577,310400,4640,STORE_DIRECT_PAYMENT,PAID
4455256,69433578,195600,2920,ONLINE,PAID
4455260,69433660,733000,19800,ONLINE,PAID
4455261,69433706,293200,7920,ONLINE,PAID
4455262,69433707,350800,9480,ONLINE,PAID
4455488,69433822,493600,7400,DEBIT,PAID
4455701,69434108,307600,0,MEAL_BENEFIT,PAID
4455495,69434334,217800,3280,DEBIT,PAID
4455275,69434908,1022800,27600,ONLINE,PAID
4455592,69435215,231200,3480,DEBIT_STORE,PAID
4455279,69435542,220800,3320,ONLINE,PAID
4455281,69435659,236400,3320,ONLINE,PAID
4455287,69436028,974800,26320,ONLINE,PAID
4455288,69436057,87600,1320,ONLINE,PAID
4455289,69436078,294800,4440,ONLINE,PAID
4455594,69436104,263200,3960,DEBIT,PAID
4455291,69436178,152000,2120,ONLINE,PAID
4455292,69436185,23200,320,ONLINE,PAID
4455293,69436185,80000,0,VOUCHER,PAID
4455296,69436259,186800,2800,ONLINE,PAID
4455297,69436259,40000,0,VOUCHER,PAID
4455299,69436317,112000,1680,ONLINE,PAID
4455300,69436373,863200,23320,ONLINE,PAID
4455301,69436461,383200,5760,ONLINE,PAID
4455302,69436461,40000,0,VOUCHER,PAID
4455308,69436615,281600,7600,ONLINE,PAID
4455322,69437132,151200,2280,ONLINE,PAID
4455328,69437338,246800,3720,ONLINE,PAID
4455329,69437450,67600,1000,ONLINE,PAID
4455330,69437450,40000,0,VOUCHER,PAID
4455331,69437525,130800,1720,ONLINE,PAID
4455334,69437532,65600,1000,ONLINE,PAID
4455336,69437532,40000,0,VOUCHER,PAID
4455341,69437633,67600,1000,ONLINE,PAID
4455342,69437633,40000,0,VOUCHER,PAID
4455578,69437673,192800,2880,DEBIT,PAID
4455345,69437755,637600,17200,ONLINE,PAID
4455347,69437935,347200,9360,ONLINE,PAID
4455614,69437947,271600,5440,DEBIT,PAID
4455357,69438681,491600,13280,ONLINE,PAID
4455646,69438794,130000,1960,STORE_DIRECT_PAYMENT,PAID
4455361,69438885,660000,9920,ONLINE,PAID
4455369,69439295,522000,7840,ONLINE,PAID
4455370,69439295,40000,0,VOUCHER,PAID
4455372,69439364,144000,2160,ONLINE,PAID
4455373,69439375,95600,1440,ONLINE,PAID
4455374,69439375,40000,0,VOUCHER,PAID
4456407,69439478,1555200,23320,DEBIT,PAID
4455382,69439636,168360,2520,ONLINE,PAID
4456153,69439771,397200,0,MEAL_BENEFIT,PAID
4455387,69439789,375200,5640,ONLINE,PAID
4455707,69440076,212000,3200,STORE_DIRECT_PAYMENT,PAID
4455392,69440098,1041200,28120,ONLINE,PAID
4455394,69440131,405200,10960,ONLINE,PAID
4456158,69440337,439880,8800,CREDIT_STORE,PAID
4455406,69440370,315200,4720,ONLINE,PAID
4455408,69440427,98000,1480,ONLINE,PAID
4455409,69440427,39600,0,VOUCHER,PAID
4455410,69440475,172000,2600,ONLINE,PAID
4455423,69440851,78800,1200,ONLINE,PAID
4455424,69440851,40000,0,VOUCHER,PAID
4455997,69440997,150400,0,MEAL_BENEFIT,PAID
4455431,69441086,116400,1760,ONLINE,PAID
4455432,69441201,103600,1560,ONLINE,PAID
4455434,69441218,117600,1760,ONLINE,PAID
4455435,69441226,67600,1000,ONLINE,PAID
4455436,69441226,40000,0,VOUCHER,PAID
4455438,69441249,967400,26120,ONLINE,PAID
4455441,69441584,1050000,28360,ONLINE,PAID
4455450,69441884,107600,1600,ONLINE,PAID
4455451,69442066,419200,11320,ONLINE,PAID
4455456,69442367,207600,2680,ONLINE,PAID
4455459,69442523,787200,11800,ONLINE,PAID
4455460,69442682,217160,3240,ONLINE,PAID
4455461,69442710,131600,1960,ONLINE,PAID
4455462,69442736,306800,4600,ONLINE,PAID
4455463,69442856,446800,12080,ONLINE,PAID
4455464,69442926,104600,1560,ONLINE,PAID
4455465,69442926,40000,0,VOUCHER,PAID
4455466,69442948,67600,1000,ONLINE,PAID
4455467,69442948,40000,0,VOUCHER,PAID
4455468,69442966,111600,1680,ONLINE,PAID
4455469,69443009,945000,25520,ONLINE,PAID
4455470,69443013,756800,20440,ONLINE,PAID
4455472,69443097,618800,16720,ONLINE,PAID
4455475,69443230,274400,7400,ONLINE,PAID
4455480,69443449,930400,25120,ONLINE,PAID
4455482,69443550,159600,3200,ONLINE,PAID
4455483,69443582,1336400,36080,ONLINE,PAID
4455484,69443597,806760,16120,ONLINE,PAID
4455485,69443603,335400,5040,ONLINE,PAID
4455491,69443691,331600,8960,ONLINE,PAID
4455492,69443701,139600,2080,ONLINE,PAID
4455493,69443736,239600,3600,ONLINE,PAID
4455497,69443832,219600,3280,ONLINE,PAID
4455499,69443871,168000,2520,ONLINE,PAID
4455503,69444071,182400,2560,ONLINE,PAID
4455506,69444130,630400,17040,ONLINE,PAID
4455507,69444186,271200,7320,ONLINE,PAID
4455509,69444249,403200,5640,ONLINE,PAID
4455510,69444378,168000,2520,ONLINE,PAID
4455524,69444716,283600,4240,ONLINE,PAID
4455523,69444743,271200,7320,ONLINE,PAID
4455527,69444814,621200,16760,ONLINE,PAID
4455528,69444848,276000,4160,ONLINE,PAID
4455529,69444853,171200,2560,ONLINE,PAID
4455532,69444924,271200,7320,ONLINE,PAID
4455535,69444970,460600,12440,ONLINE,PAID
4455541,69445074,176800,2480,ONLINE,PAID
4455546,69445145,99600,1480,ONLINE,PAID
4455548,69445275,335600,5040,ONLINE,PAID
4455550,69445277,410800,11080,ONLINE,PAID
4455553,69445326,498400,13440,ONLINE,PAID
4455554,69445333,376600,10160,ONLINE,PAID
4456306,69445405,131600,1960,MONEY,PAID
4455560,69445479,630000,9440,ONLINE,PAID
4455561,69445479,20000,0,VOUCHER,PAID
4455566,69445879,124000,1720,ONLINE,PAID
4455567,69445879,27600,0,VOUCHER,PAID
4455570,69445941,199600,5400,ONLINE,PAID
4455572,69446024,814800,22000,ONLINE,PAID
4455573,69446176,581200,15680,ONLINE,PAID
4455574,69446207,239600,3120,ONLINE,PAID
4455579,69446409,581200,15680,ONLINE,PAID
4455580,69446411,574400,15520,ONLINE,PAID
4455581,69446451,800000,12000,ONLINE,PAID
4455582,69446453,942400,25440,ONLINE,PAID
4455586,69446492,193160,2880,ONLINE,PAID
4456242,69446867,153560,2320,DEBIT,PAID
4455598,69446877,95600,1440,ONLINE,PAID
4455599,69446877,40000,0,VOUCHER,PAID
4455600,69446911,302400,4520,ONLINE,PAID
4455602,69446923,239600,3120,ONLINE,PAID
4455603,69446976,266800,7200,ONLINE,PAID
4455604,69446998,279200,3640,ONLINE,PAID
4455800,69447084,235200,3520,ONLINE,PAID
4455615,69447413,164800,2480,ONLINE,PAID
4455619,69447510,235960,3520,ONLINE,PAID
4455620,69447510,48000,0,VOUCHER,PAID
4455622,69447529,143200,2160,ONLINE,PAID
4455621,69447566,430800,8600,ONLINE,PAID
4455623,69447661,557200,15040,ONLINE,PAID
4455624,69447662,397600,5960,ONLINE,PAID
4455628,69447743,512000,7680,ONLINE,PAID
4455634,69447938,303600,4560,ONLINE,PAID
4455635,69447938,40000,0,VOUCHER,PAID
4455640,69448126,423200,11440,ONLINE,PAID
4455642,69448194,335600,5040,ONLINE,PAID
4455645,69448277,621200,16760,ONLINE,PAID
4455651,69448507,1026400,27720,ONLINE,PAID
4455653,69448615,446800,12080,ONLINE,PAID
4455655,69448693,1026400,27720,ONLINE,PAID
4455657,69448695,210800,3160,ONLINE,PAID
4455658,69448753,346000,5200,ONLINE,PAID
4455659,69448755,294800,4440,ONLINE,PAID
4455660,69448756,466800,12600,ONLINE,PAID
4455661,69448766,179200,2680,ONLINE,PAID
4455666,69448859,251200,6800,ONLINE,PAID
4455667,69448870,757600,11360,ONLINE,PAID
4455672,69448938,203200,3040,ONLINE,PAID
4455673,69448938,40000,0,VOUCHER,PAID
4455680,69449127,290400,3760,ONLINE,PAID
4455684,69449254,251200,3760,ONLINE,PAID
4455690,69449407,185200,0,ONLINE,PAID
4455691,69449430,582000,7560,ONLINE,PAID
4455692,69449436,334800,4680,ONLINE,PAID
4455693,69449437,1114800,30080,ONLINE,PAID
4455703,69449714,271200,7320,ONLINE,PAID
4455710,69449815,700800,18920,ONLINE,PAID
4455711,69449889,161200,2240,ONLINE,PAID
4455718,69450182,678800,10200,ONLINE,PAID
4455719,69450218,434800,11720,ONLINE,PAID
4455723,69450233,312000,4680,ONLINE,PAID
4455724,69450264,262800,3680,ONLINE,PAID
4455725,69450293,1052200,28400,ONLINE,PAID
4455728,69450367,199600,5400,ONLINE,PAID
4455729,69450371,496000,7440,ONLINE,PAID
4455731,69450424,778000,21000,ONLINE,PAID
4455732,69450425,550800,14880,ONLINE,PAID
4455733,69450458,317600,8560,ONLINE,PAID
4455734,69450458,47600,0,VOUCHER,PAID
4455735,69450461,112000,1680,ONLINE,PAID
4455738,69450583,515600,6720,ONLINE,PAID
4455739,69450599,187600,2800,ONLINE,PAID
4455740,69450599,48000,0,VOUCHER,PAID
4455741,69450629,338000,5080,ONLINE,PAID
4455746,69450767,684800,18480,ONLINE,PAID
4455748,69450794,631600,9480,ONLINE,PAID
4455749,69450830,786800,21240,ONLINE,PAID
4455750,69450831,119200,1800,ONLINE,PAID
4455752,69450850,347200,9360,ONLINE,PAID
4455759,69450951,279200,4200,ONLINE,PAID
4455760,69450999,207200,5600,ONLINE,PAID
4455762,69451049,367200,9920,ONLINE,PAID
4455765,69451171,219600,3280,ONLINE,PAID
4455764,69451178,83600,1240,ONLINE,PAID
4455766,69451242,320000,4800,ONLINE,PAID
4455768,69451310,91600,1360,ONLINE,PAID
4455772,69451438,747200,10480,ONLINE,PAID
4455774,69451444,480800,6240,ONLINE,PAID
4455778,69451582,173960,2600,ONLINE,PAID
4455780,69451734,182400,2360,ONLINE,PAID
4455787,69451877,774400,20920,ONLINE,PAID
4455790,69451927,777600,21000,ONLINE,PAID
4456513,69452031,210800,0,MEAL_BENEFIT,PAID
4455795,69452067,274800,7400,ONLINE,PAID
4455797,69452163,446800,12080,ONLINE,PAID
4455798,69452165,173200,2600,ONLINE,PAID
4455799,69452264,267600,4000,ONLINE,PAID
4455803,69452492,248880,3720,ONLINE,PAID
4455805,69452671,315400,8520,ONLINE,PAID
4455811,69452887,40000,0,VOUCHER,PAID
4456152,69452887,235200,3520,DEBIT,PAID
4455812,69452902,67600,1000,ONLINE,PAID
4455813,69452902,40000,0,VOUCHER,PAID
4455825,69453908,430800,11640,ONLINE,PAID
4455826,69453965,250000,3240,ONLINE,PAID
4455829,69454033,634000,17120,ONLINE,PAID
4455830,69454087,1041200,28120,ONLINE,PAID
4456362,69454144,346400,0,MEAL_BENEFIT,PAID
4456446,69454237,209040,3120,DEBIT,PAID
4455833,69454257,230800,3480,ONLINE,PAID
4455837,69454342,579600,8680,ONLINE,PAID
4455838,69454346,956000,14360,ONLINE,PAID
4455840,69454351,862800,23280,ONLINE,PAID
4455844,69454553,308400,4640,ONLINE,PAID
4455845,69454620,514400,13880,ONLINE,PAID
4455846,69454621,397200,10720,ONLINE,PAID
4455847,69454677,191200,2880,ONLINE,PAID
4455848,69454677,40000,0,VOUCHER,PAID
4455849,69454704,586600,15840,ONLINE,PAID
4455850,69454733,435600,6520,ONLINE,PAID
4455851,69454803,317600,8560,ONLINE,PAID
4455852,69454847,183200,2760,ONLINE,PAID
4455853,69454964,436800,6560,ONLINE,PAID
4455863,69454964,436840,6560,ONLINE,PAID
4455854,69455026,578800,15640,ONLINE,PAID
4455856,69455147,20000,0,VOUCHER,PAID
4456332,69455147,100600,1520,DEBIT,PAID
4455859,69455193,726800,10920,ONLINE,PAID
4455860,69455193,40000,0,VOUCHER,PAID
4455861,69455237,319200,4800,ONLINE,PAID
4455884,69456238,616800,16640,ONLINE,PAID
4455886,69456484,130400,1840,ONLINE,PAID
4455887,69456485,48000,0,VOUCHER,PAID
4456290,69456485,826400,12400,CREDIT,PAID
4455888,69456517,345200,5160,ONLINE,PAID
4455891,69456554,211600,3160,ONLINE,PAID
4455893,69456569,384120,7680,ONLINE,PAID
4455894,69456589,351200,4920,ONLINE,PAID
4455895,69456590,339600,4760,ONLINE,PAID
4455903,69456999,366800,5520,ONLINE,PAID
4455904,69456999,48000,0,VOUCHER,PAID
4455905,69457035,670400,18120,ONLINE,PAID
4455906,69457036,597200,16120,ONLINE,PAID
4455909,69457051,168000,2520,ONLINE,PAID
4455910,69457051,60000,0,VOUCHER,PAID
4456744,69457051,108000,1640,MONEY,PAID
4455911,69457069,303600,4560,ONLINE,PAID
4455912,69457069,40000,0,VOUCHER,PAID
4455915,69457097,93600,1400,ONLINE,PAID
4455916,69457097,20000,0,VOUCHER,PAID
4456785,69457170,195160,2920,DEBIT,PAID
4455919,69457239,107200,1600,ONLINE,PAID
4456363,69457291,290800,4360,DEBIT,PAID
4455926,69457412,328000,4920,ONLINE,PAID
4455927,69457463,590400,15960,ONLINE,PAID
4455928,69457464,896800,24200,ONLINE,PAID
4455931,69457487,279200,4200,ONLINE,PAID
4455932,69457501,299200,4480,ONLINE,PAID
4455933,69457501,20000,0,VOUCHER,PAID
4455934,69457516,1070400,28920,ONLINE,PAID
4455938,69457754,137600,2080,ONLINE,PAID
4456651,69457807,187200,0,MEAL_BENEFIT,PAID
4455942,69457841,454800,12280,ONLINE,PAID
4455943,69457846,143560,2160,ONLINE,PAID
4455944,69457889,151600,4080,ONLINE,PAID
4455948,69457927,293600,4120,ONLINE,PAID
4455949,69457932,399200,6000,ONLINE,PAID
4455950,69458042,968400,26160,ONLINE,PAID
4455955,69458105,356000,5000,ONLINE,PAID
4455956,69458114,513200,7680,ONLINE,PAID
4455959,69458261,790800,21360,ONLINE,PAID
4455961,69458315,410400,11080,ONLINE,PAID
4455962,69458392,759760,11400,ONLINE,PAID
4455965,69458403,223200,2920,ONLINE,PAID
4455968,69458430,381200,10280,ONLINE,PAID
4455971,69458500,168000,2520,ONLINE,PAID
4455972,69458509,167200,2360,ONLINE,PAID
4455973,69458510,442800,11960,ONLINE,PAID
4455975,69458547,1264000,34120,ONLINE,PAID
4455977,69458578,83600,1240,ONLINE,PAID
4455982,69458691,341200,5120,ONLINE,PAID
4455985,69458709,859600,23200,ONLINE,PAID
4455986,69458714,207600,2680,ONLINE,PAID
4456233,69458731,187200,2800,STORE_DIRECT_PAYMENT,PAID
4455989,69458749,183600,2760,ONLINE,PAID
4455990,69458761,167200,2360,ONLINE,PAID
4455991,69458771,386000,5800,ONLINE,PAID
4455992,69458795,322800,4840,ONLINE,PAID
4455993,69458833,168000,2520,ONLINE,PAID
4456724,69458844,259600,0,MEAL_BENEFIT,PAID
4455994,69458911,581960,8720,ONLINE,PAID
4455998,69458948,294800,3840,ONLINE,PAID
4455999,69458952,533200,14400,ONLINE,PAID
4456000,69459034,143200,2160,ONLINE,PAID
4456001,69459048,684400,18480,ONLINE,PAID
4456002,69459101,322000,4840,ONLINE,PAID
4456004,69459156,597200,16120,ONLINE,PAID
4456005,69459158,202800,3040,ONLINE,PAID
4456006,69459158,40000,0,VOUCHER,PAID
4456010,69459265,297200,8040,ONLINE,PAID
4456012,69459318,192800,2680,ONLINE,PAID
4456013,69459372,1559600,31200,ONLINE,PAID
4456015,69459374,202400,3040,ONLINE,PAID
4456016,69459394,291200,4360,ONLINE,PAID
4456018,69459432,40000,0,VOUCHER,PAID
4456308,69459432,93600,1400,DEBIT,PAID
4456019,69459435,85600,1280,ONLINE,PAID
4456027,69459656,354400,5320,ONLINE,PAID
4456028,69459656,40000,0,VOUCHER,PAID
4456029,69459791,349000,9440,ONLINE,PAID
4456030,69459792,275600,4120,ONLINE,PAID
4456033,69459866,247200,6680,ONLINE,PAID
4456034,69459869,246800,6680,ONLINE,PAID
4456035,69459945,434400,11720,ONLINE,PAID
4456037,69459952,205200,3080,ONLINE,PAID
4456038,69460023,610400,16480,ONLINE,PAID
4456040,69460025,338400,4720,ONLINE,PAID
4456042,69460039,427200,11520,ONLINE,PAID
4456043,69460103,406800,11000,ONLINE,PAID
4456044,69460145,190840,2880,ONLINE,PAID
4456071,69460145,190880,2880,ONLINE,PAID
4456045,69460152,143600,2160,ONLINE,PAID
4456046,69460165,199600,5400,ONLINE,PAID
4456967,69460169,582400,8720,STORE_DIRECT_PAYMENT,PAID
4456047,69460193,1114000,16720,ONLINE,PAID
4456048,69460301,163160,2440,ONLINE,PAID
4456049,69460301,48000,0,VOUCHER,PAID
4456050,69460359,286400,4280,ONLINE,PAID
4456052,69460499,472800,6600,ONLINE,PAID
4457457,69460626,579680,8680,PAYMENT_LINK,PAID
