order_id,store_id,channel_id,payment_order_id,delivery_order_id,order_status,order_amount,order_delivery_fee,order_delivery_cost,order_created_hour,order_created_minute,order_created_month,order_created_day,order_moment_created,order_metric_collected_time,order_metric_paused_time,order_metric_production_time,order_metric_walking_time,order_metric_expediton_speed_time,order_metric_transit_time,order_metric_cycle_time
70129615,864,13,70129615,70129615,FINISHED,199200,0,36960,23,52,8,1,1/8/2023 23:52,0.33,0.55,0.4,0.42,0.97,20.55,21.9
70129624,496,5,70129624,70129624,FINISHED,633200,47600,32000,23,52,8,1,1/8/2023 23:52,0.32,8.05,24.2,0.33,8.38,7.8,40.38
70129630,676,5,70129630,70129630,FINISHED,234000,47600,47120,23,52,8,1,1/8/2023 23:52,0.17,3,37.37,0.18,3.2,21.82,62.38
70129674,1153,5,70129674,70129674,FINISHED,139600,0,13480,23,52,8,1,1/8/2023 23:52,2.3,1.4,18.02,3.95,5.35,27.93,51.32
70129753,656,5,70129753,70129753,FINISHED,399200,27600,22800,23,52,8,1,1/8/2023 23:52,0.83,1.67,17.62,0.93,2.6,13.68,33.9
70129754,417,5,70129754,70129754,FINISHED,274000,47600,24000,23,52,8,1,1/8/2023 23:52,1.08,3.35,22.9,3.17,6.52,14.63,44.05
70129858,274,5,70129858,70129858,FINISHED,375200,47600,32000,23,52,8,1,1/8/2023 23:52,5.02,6.65,11.82,5.32,11.97,16.47,40.27
70129889,2439,5,70129889,70129889,FINISHED,423200,0,36280,23,52,8,1,1/8/2023 23:52,3.52,5.55,21.4,3.53,9.07,35.32,65.78
70130002,659,5,70130002,70130002,FINISHED,284000,47600,48160,23,53,8,1,1/8/2023 23:53,0.15,2.05,12.37,3.07,5.12,27.15,44.62
70130059,632,5,70130059,70130059,FINISHED,206000,47600,41080,23,53,8,1,1/8/2023 23:53,0.5,2.28,12.53,1.23,3.52,21.98,38.03
70130097,2170,15,70130097,70130097,FINISHED,871600,0,400000,23,53,8,1,1/8/2023 23:53,,,,,,,4.92
70130131,1928,15,70130131,70130131,FINISHED,476000,39600,40880,23,53,8,1,1/8/2023 23:53,1.42,,37.07,,2.65,11.6,51.3
70130150,676,5,70130150,70130150,FINISHED,525800,47600,34280,23,53,8,1,1/8/2023 23:53,13.73,4.35,36.27,13.75,18.1,12.35,66.72
70130182,390,5,70130182,70130182,CANCELED,159600,31600,0,23,53,8,1,1/8/2023 23:53,,,,,,,
70130242,998,13,70130242,70130242,FINISHED,552000,39600,48080,23,53,8,1,1/8/2023 23:53,0.92,0.62,10.28,2.2,2.82,33.5,46.62
70130243,495,5,70130243,70130243,FINISHED,417600,47600,33680,23,53,8,1,1/8/2023 23:53,0.43,10.43,13.6,1.07,11.5,31.37,56.45
70130248,417,5,70130248,70130248,FINISHED,297600,47600,24000,23,53,8,1,1/8/2023 23:53,0.35,1.92,18.33,2.85,4.77,14.78,37.9
70130323,56,5,70130323,70130323,FINISHED,100000,27600,32000,23,54,8,1,1/8/2023 23:54,1.45,2.12,15.13,2.48,4.6,21.28,41.02
70130333,2156,5,70130333,70130333,FINISHED,208800,0,30400,23,54,8,1,1/8/2023 23:54,1.77,1.87,23.95,1.78,3.65,4.62,32.2
70130406,294,5,70130406,70130406,FINISHED,134800,27600,24000,23,54,8,1,1/8/2023 23:54,1.12,0.35,21.67,6.28,6.62,6.28,34.58
70130412,409,5,70130412,70130412,FINISHED,100000,0,42200,23,54,8,1,1/8/2023 23:54,,,9.05,,7.85,20.5,37.4
70130546,6,15,70130546,70130546,FINISHED,215200,23600,46480,23,54,8,1,1/8/2023 23:54,1.33,1.13,10.88,1.42,2.55,22.32,35.77
70130617,417,5,70130617,70130617,FINISHED,359000,47600,86800,23,54,8,1,1/8/2023 23:54,0.93,1.87,18.93,3.13,5,18.75,42.68
70130686,56,5,70130686,70130686,FINISHED,198000,27600,24000,23,54,8,1,1/8/2023 23:54,1.53,5.9,17.03,2.53,8.43,12.25,37.72
70130695,2541,5,70130695,70130695,FINISHED,497200,27600,36720,23,54,8,1,1/8/2023 23:54,1.37,4.3,32.02,2.65,6.97,22.52,61.48
70130743,1057,5,70130743,70130743,FINISHED,513200,47600,39720,23,55,8,1,1/8/2023 23:55,1.25,5.92,27.7,1.3,7.2,36.9,71.8
70130747,707,5,70130747,70130747,FINISHED,1045600,47600,56000,23,55,8,1,1/8/2023 23:55,3.55,8.9,22.55,3.57,12.47,14.72,49.73
70130767,8,10,70130767,70130767,FINISHED,110000,0,30920,23,55,8,1,1/8/2023 23:55,0.53,1.72,10.25,0.55,2.25,37.23,49.75
70130851,676,5,70130851,70130851,FINISHED,663400,47600,32200,23,55,8,1,1/8/2023 23:55,7.88,2.27,34.62,7.9,10.17,12.47,57.25
70130853,361,5,70130853,70130853,FINISHED,478800,47600,38840,23,55,8,1,1/8/2023 23:55,0.57,2.22,24.4,7.68,9.9,13.28,47.58
70130862,676,5,70130862,70130862,FINISHED,179600,47600,32000,23,55,8,1,1/8/2023 23:55,,,25.7,,7.18,9.82,42.72
70130894,53,5,70130894,70130894,FINISHED,326400,27600,24000,23,55,8,1,1/8/2023 23:55,0.18,6.35,19.48,0.2,6.55,3.08,29.13
70130975,632,5,70130975,70130975,FINISHED,223600,47600,20040,23,55,8,1,1/8/2023 23:55,1.9,1.17,8.57,2.8,3.97,21.9,34.43
70131011,495,5,70131011,70131011,FINISHED,468000,47600,24000,23,56,8,1,1/8/2023 23:56,0.15,7.8,13.03,0.87,8.67,24.48,46.18
70131014,361,5,70131014,70131014,FINISHED,1118400,47600,47840,23,56,8,1,1/8/2023 23:56,0.27,2.68,28.58,2.87,5.55,21.58,55.72
70131059,676,5,70131059,70131059,FINISHED,281400,47600,35040,23,56,8,1,1/8/2023 23:56,0.12,1.15,31.52,0.13,1.28,9.97,42.77
70131221,631,5,70131221,70131221,FINISHED,329000,47600,24000,23,56,8,1,1/8/2023 23:56,1.95,1.27,21.33,2.93,4.2,7.92,33.47
70131310,1057,5,70131310,70131310,FINISHED,359600,47600,40800,23,57,8,1,1/8/2023 23:57,0.53,0.67,22.85,1.35,2.02,12,36.87
70131318,1399,5,70131318,70131318,FINISHED,722800,15600,22800,23,57,8,1,1/8/2023 23:57,1.13,0.77,33.67,1.15,1.93,21.52,57.12
70131390,8,5,70131390,70131390,FINISHED,176000,39600,30880,23,57,8,1,1/8/2023 23:57,,1.43,,,,17.92,35.9
70131416,416,5,70131416,70131416,FINISHED,219600,47600,49760,23,57,8,1,1/8/2023 23:57,0.27,4.07,15.07,1.73,5.78,23.87,44.73
70131429,658,5,70131429,70131429,FINISHED,488600,47600,35480,23,57,8,1,1/8/2023 23:57,3.77,8.3,11.07,7.55,15.83,16.77,43.67
70131437,8,5,70131437,70131437,FINISHED,196000,39600,40680,23,57,8,1,1/8/2023 23:57,0.73,3.68,55.33,0.83,4.52,16.77,76.62
70131829,294,10,70131829,70131829,FINISHED,491600,39600,24000,23,57,8,1,1/8/2023 23:57,1.53,0.33,17.58,6.68,7.02,15.63,40.23
70131842,294,5,70131842,70131842,FINISHED,426400,39600,45840,23,57,8,1,1/8/2023 23:57,0.47,0.3,18.72,5.65,5.93,15.93,40.58
70131924,631,5,70131924,70131924,FINISHED,613200,47600,45360,23,58,8,1,1/8/2023 23:58,1.43,2.17,28.53,5.08,7.25,13,48.77
70131947,1928,15,70131947,70131947,FINISHED,429200,39600,31720,23,58,8,1,1/8/2023 23:58,,,39.95,,3.88,14.4,58.22
70132002,8,10,70132002,70132002,CANCELED,190000,0,0,23,58,8,1,1/8/2023 23:58,,,25.08,,,,
70132003,495,5,70132003,70132003,FINISHED,743200,47600,33200,23,58,8,1,1/8/2023 23:58,1.88,16.1,16.98,3.57,19.67,15.38,52.03
70132133,1399,5,70132133,70132133,FINISHED,618800,15600,40280,23,58,8,1,1/8/2023 23:58,0.82,2.48,43.87,0.83,3.33,14.57,61.77
70132197,53,5,70132197,70132197,FINISHED,273200,19600,0,23,58,8,1,1/8/2023 23:58,,13.1,,,,1306.55,1336.63
70132288,191,5,70132288,70132288,FINISHED,567600,39600,13560,23,58,8,1,1/8/2023 23:58,0.13,6.47,19.53,0.15,6.62,22.98,49.13
70132436,1037,5,70132436,70132436,FINISHED,533600,47600,24000,23,59,8,1,1/8/2023 23:59,2.87,3.77,12.43,2.9,6.67,29.22,48.32
70132437,676,5,70132437,70132437,FINISHED,724800,47600,24000,23,59,8,1,1/8/2023 23:59,,,35.77,,19.08,13.57,68.42
70132483,1399,5,70132483,70132483,FINISHED,634000,15600,40400,23,59,8,1,1/8/2023 23:59,1.1,12.72,48.05,1.15,13.85,29.5,91.4
70132511,1107,13,70132511,70132511,FINISHED,1080000,0,55920,23,59,8,1,1/8/2023 23:59,3.45,10.35,8.87,5.08,15.43,28.67,52.95
70132527,590,10,70132527,70132527,FINISHED,164000,0,57960,23,59,8,1,1/8/2023 23:59,1.57,0.77,22.93,5.83,6.6,48.63,78.18
70132668,676,5,70132668,70132668,FINISHED,223600,47600,24000,0,0,9,1,1/9/2023 0:00,6.92,5.67,34.93,6.93,12.6,11.7,59.23
70132753,1928,15,70132753,70132753,CANCELED,368000,39600,0,0,0,9,1,1/9/2023 0:00,,,,,,,
70132785,2541,5,70132785,70132785,FINISHED,508000,27600,44720,0,0,9,1,1/9/2023 0:00,1.35,2.47,26.62,2.7,5.17,27.62,59.4
70132818,495,5,70132818,70132818,FINISHED,299600,47600,24000,0,0,9,1,1/9/2023 0:00,2.5,3.63,3.45,4.47,8.1,11.33,22.87
70132820,707,5,70132820,70132820,FINISHED,633600,47600,30760,0,0,9,1,1/9/2023 0:00,1.9,8.07,18.42,1.92,9.97,33.7,62.1
70132876,1057,5,70132876,70132876,FINISHED,570400,47600,52040,0,0,9,1,1/9/2023 0:00,1.2,2.38,21.85,1.42,3.8,13.42,39.07
70132898,261,5,70132898,70132898,CANCELED,80000,27600,0,0,1,9,1,1/9/2023 0:01,,,,,,,
70132927,659,5,70132927,70132927,FINISHED,616000,47600,54600,0,1,9,1,1/9/2023 0:01,3.77,10.07,12.93,7.6,17.67,29.38,60
70132978,950,5,70132978,70132978,FINISHED,181960,27600,40240,0,1,9,1,1/9/2023 0:01,0.5,7.17,40.3,0.55,7.72,20.68,68.7
70132989,631,5,70132989,70132989,FINISHED,816800,47600,41000,0,1,9,1,1/9/2023 0:01,0.38,1.1,27.5,2.68,3.78,15.17,46.47
70132990,1037,5,70132990,70132990,FINISHED,793400,47600,45200,0,1,9,1,1/9/2023 0:01,0.83,4.65,27.98,0.87,5.5,18.65,52.13
70133029,274,5,70133029,70133029,FINISHED,119600,47600,32000,0,1,9,1,1/9/2023 0:01,2.15,5.6,16.4,2.18,7.78,21.43,45.62
70133075,1057,5,70133075,70133075,FINISHED,449200,47600,32720,0,1,9,1,1/9/2023 0:01,1.62,1.57,35.48,1.68,3.25,8.4,47.13
70133077,707,5,70133077,70133077,FINISHED,517600,47600,37760,0,1,9,1,1/9/2023 0:01,0.68,7.55,18.35,0.7,8.25,26.05,52.65
70133170,496,5,70133170,70133170,FINISHED,283800,47600,24000,0,2,9,1,1/9/2023 0:02,0.33,2.62,16.53,0.35,2.97,16.63,36.13
70133256,2061,15,70133256,70133256,FINISHED,96000,0,42240,0,2,9,1,1/9/2023 0:02,0.28,0.17,18.35,1.22,1.37,14.68,34.42
70133327,53,5,70133327,70133327,FINISHED,309600,19600,24000,0,2,9,1,1/9/2023 0:02,0.65,1.68,29.28,0.67,2.35,21.07,52.7
70133332,82,5,70133332,70133332,CANCELED,161200,39600,0,0,2,9,1,1/9/2023 0:02,,,,,,,
70133380,321,5,70133380,70133380,FINISHED,234000,47600,32520,0,2,9,1,1/9/2023 0:02,3.05,2.9,12.28,3.03,5.93,12.67,30.9
70133405,8,10,70133405,70133405,FINISHED,268000,39600,36520,0,3,9,1,1/9/2023 0:03,3.35,0.45,0.27,3.45,3.88,13.97,18.12
70133440,356,5,70133440,70133440,FINISHED,590800,31600,45920,0,3,9,1,1/9/2023 0:03,0.8,5.57,13.65,2.17,7.72,22.22,43.58
70133463,495,5,70133463,70133463,FINISHED,383200,47600,18960,0,3,9,1,1/9/2023 0:03,0.2,25.18,16.98,1.57,26.77,10.42,54.17
70133464,274,5,70133464,70133464,FINISHED,563200,47600,33960,0,3,9,1,1/9/2023 0:03,4.42,0.3,19.7,4.43,4.73,13.28,37.72
70133621,1037,5,70133621,70133621,FINISHED,645200,47600,32320,0,3,9,1,1/9/2023 0:03,0.45,11.5,25.85,0.48,11.98,16.38,54.23
70133622,676,5,70133622,70133622,FINISHED,183600,47600,21560,0,3,9,1,1/9/2023 0:03,0.33,8.72,30.75,0.37,9.08,16.33,56.17
70133627,1037,5,70133627,70133627,FINISHED,289600,47600,36760,0,3,9,1,1/9/2023 0:03,6.28,4.07,25.9,6.33,10.38,9.25,45.53
70133753,998,5,70133753,70133753,FINISHED,108000,39600,32000,0,4,9,1,1/9/2023 0:04,0.92,1.45,9.08,2.18,3.65,17.43,30.17
70133804,496,5,70133804,70133804,FINISHED,349400,47600,24000,0,4,9,1,1/9/2023 0:04,0.25,6.63,10.43,0.28,6.92,10.03,27.38
70133848,707,5,70133848,70133848,FINISHED,439200,47600,38160,0,4,9,1,1/9/2023 0:04,6.48,2.47,24.57,6.48,8.97,25.47,58.98
70133856,1928,15,70133856,70133856,FINISHED,336000,39600,38520,0,4,9,1,1/9/2023 0:04,,,33.33,,3.23,10.28,46.83
70133897,99,5,70133897,70133897,FINISHED,174800,36000,24000,0,4,9,1,1/9/2023 0:04,1.47,2.25,5.17,1.52,3.77,27.68,36.62
70133901,416,5,70133901,70133901,FINISHED,322800,47600,35680,0,4,9,1,1/9/2023 0:04,0.27,5.82,23.45,1.58,7.38,21.57,52.4
70134004,659,5,70134004,70134004,FINISHED,1044000,47600,38760,0,5,9,1,1/9/2023 0:05,0.2,1.52,13.43,3.17,4.68,15.65,33.77
70134023,3060,5,70134023,70134023,FINISHED,410400,0,24000,0,5,9,1,1/9/2023 0:05,0.2,2.72,18.18,1.42,4.15,15.25,37.57
70134242,590,5,70134242,70134242,FINISHED,316000,0,32200,0,5,9,1,1/9/2023 0:05,1.92,0.47,27.52,7.85,8.32,18.37,54.2
70134286,53,5,70134286,70134286,FINISHED,149200,27600,48000,0,6,9,1,1/9/2023 0:06,0.62,2.07,30.17,0.73,2.8,9.98,42.95
70134340,961,5,70134340,70134340,FINISHED,278800,0,41000,0,6,9,1,1/9/2023 0:06,0.73,3.38,12.1,2.1,5.48,10.75,28.33
70134420,416,5,70134420,70134420,FINISHED,393600,47600,56520,0,6,9,1,1/9/2023 0:06,0.32,5.22,26.5,1.23,6.45,37.32,70.25
70134478,676,5,70134478,70134478,FINISHED,613600,47600,32000,0,6,9,1,1/9/2023 0:06,1.97,4.98,44.6,1.98,6.97,7.55,59.12
70134533,2439,5,70134533,70134533,FINISHED,138800,0,0,0,6,9,1,1/9/2023 0:06,,,19.48,,4.72,1429.13,1453.35
70134548,53,5,70134548,70134548,FINISHED,460000,19600,24000,0,6,9,1,1/9/2023 0:06,0.55,0.22,23.38,2.5,2.72,8.43,34.53
70134680,149,5,70134680,70134680,FINISHED,739600,47600,24000,0,7,9,1,1/9/2023 0:07,0.4,6.48,25.58,0.42,6.9,54.93,87.42
70134740,415,5,70134740,70134740,FINISHED,351200,47600,33240,0,7,9,1,1/9/2023 0:07,0.92,8.48,16.6,1.32,9.8,9.82,36.22
70134749,495,5,70134749,70134749,FINISHED,274000,47600,24000,0,7,9,1,1/9/2023 0:07,1.02,3.37,12.12,2.38,5.75,8.98,26.85
70134794,886,5,70134794,70134794,FINISHED,139600,19600,24000,0,7,9,1,1/9/2023 0:07,3.88,11.15,4.23,3.9,15.03,5.98,25.25
70134826,1037,5,70134826,70134826,FINISHED,493200,47600,42200,0,7,9,1,1/9/2023 0:07,,,22.4,,6.18,11.18,39.77
70135429,1399,5,70135429,70135429,FINISHED,622000,0,33040,0,8,9,1,1/9/2023 0:08,1.35,7.32,43.5,1.37,8.68,9.53,61.7
70135494,1037,5,70135494,70135494,FINISHED,674400,47600,32000,0,8,9,1,1/9/2023 0:08,2.58,4.93,17.67,3.92,8.85,20.13,46.65
70135512,1107,5,70135512,70135512,CANCELED,712000,39600,0,0,8,9,1,1/9/2023 0:08,,,,,,,
70135527,2439,5,70135527,70135527,FINISHED,199600,0,33600,0,8,9,1,1/9/2023 0:08,,,18.43,,3.77,13.95,36.17
70135663,274,5,70135663,70135663,FINISHED,383200,47600,35280,0,8,9,1,1/9/2023 0:08,,,14,,3.93,21.37,39.28
70135751,1107,5,70135751,70135751,CANCELED,210000,39600,0,0,9,9,1,1/9/2023 0:09,,,,,,,
70135788,149,5,70135788,70135788,FINISHED,713200,47600,67920,0,9,9,1,1/9/2023 0:09,1.45,7.47,21.6,1.47,8.93,27.68,58.22
70135900,84,5,70135900,70135900,FINISHED,207600,0,35040,0,9,9,1,1/9/2023 0:09,1.18,4.97,31.88,1.18,6.15,14.18,52.22
70135901,1037,5,70135901,70135901,FINISHED,550800,47600,32000,0,9,9,1,1/9/2023 0:09,5.7,19.27,21.25,5.73,25,8.68,54.95
70136002,409,5,70136002,70136002,FINISHED,600000,0,37760,0,9,9,1,1/9/2023 0:09,4.9,0.23,12.53,4.92,5.15,15.48,33.15
70136109,690,5,70136109,70136109,FINISHED,119600,27600,23480,0,9,9,1,1/9/2023 0:09,1.15,3.28,24.42,3.37,6.65,32.62,63.67
70136117,100,5,70136117,70136117,FINISHED,115600,0,38520,0,9,9,1,1/9/2023 0:09,0.78,2.35,10.22,2.12,4.47,13.4,28.07
70136196,2313,5,70136196,70136196,FINISHED,295200,39600,32240,0,9,9,1,1/9/2023 0:09,1.75,0.43,17.95,2.28,2.72,11.43,32.1
70136270,1324,15,70136270,70136270,FINISHED,336000,0,34320,0,9,9,1,1/9/2023 0:09,,6.63,,,,30.78,52.27
70136296,361,5,70136296,70136296,FINISHED,365600,47600,55840,0,9,9,1,1/9/2023 0:09,4.95,2.48,17.62,8.62,11.1,19.93,48.65
70136454,604,10,70136454,70136454,FINISHED,632800,39600,32000,0,10,9,1,1/9/2023 0:10,1.58,5.73,0.45,1.98,7.7,14.97,23.13
70136460,361,5,70136460,70136460,FINISHED,304000,47600,41960,0,10,9,1,1/9/2023 0:10,5,4.93,17.28,8.67,13.6,15.02,45.9
70136557,1037,5,70136557,70136557,FINISHED,918600,47600,44920,0,10,9,1,1/9/2023 0:10,4.4,3.75,27.82,4.5,8.25,28.02,64.07
70136642,416,5,70136642,70136642,FINISHED,443400,47600,46760,0,10,9,1,1/9/2023 0:10,0.45,6.48,20.17,1.3,7.77,29.23,57.17
70136837,886,5,70136837,70136837,FINISHED,250800,19600,48000,0,10,9,1,1/9/2023 0:10,0.2,4.45,6.43,0.23,4.68,21.85,32.97
70136969,676,5,70136969,70136969,FINISHED,422400,47600,16760,0,11,9,1,1/9/2023 0:11,,,39.95,,2.45,30.52,72.92
70136970,631,5,70136970,70136970,CANCELED,422800,47600,0,0,11,9,1,1/9/2023 0:11,,,,,,,
70137155,495,5,70137155,70137155,CANCELED,570000,47600,20520,0,11,9,1,1/9/2023 0:11,0.43,,18.07,1.43,,,45.82
70137156,409,5,70137156,70137156,FINISHED,308000,0,32000,0,11,9,1,1/9/2023 0:11,4.98,0.4,10.23,5,5.4,11.85,27.48
70137157,1037,5,70137157,70137157,FINISHED,218000,47600,37960,0,11,9,1,1/9/2023 0:11,4.42,3.85,26.82,4.45,8.3,30.43,65.55
70137242,274,5,70137242,70137242,FINISHED,352000,47600,32000,0,11,9,1,1/9/2023 0:11,,,35.38,,4.73,6.62,46.73
70137305,236,5,70137305,70137305,FINISHED,369600,47600,24000,0,11,9,1,1/9/2023 0:11,1.48,1.05,17.05,5.43,6.48,62.43,85.98
70137477,564,10,70137477,70137477,FINISHED,486000,51600,45400,0,12,9,1,1/9/2023 0:12,0.58,8.05,18.63,2.15,10.22,42.55,71.38
70137756,416,5,70137756,70137756,FINISHED,150000,47600,48000,0,13,9,1,1/9/2023 0:13,2.77,10.53,24.42,4.07,14.6,29.15,68.17
70137757,495,5,70137757,70137757,FINISHED,799600,47600,24160,0,13,9,1,1/9/2023 0:13,0.13,8.62,17.92,3.45,12.07,14.3,44.28
70137759,426,5,70137759,70137759,FINISHED,458800,39600,15480,0,13,9,1,1/9/2023 0:13,2.4,1.45,21.87,4.75,6.2,24.42,52.48
70137760,415,5,70137760,70137760,FINISHED,311600,47600,32000,0,13,9,1,1/9/2023 0:13,4.02,10,29.93,4.93,14.93,10.4,55.25
70137838,149,5,70137838,70137838,FINISHED,445200,47600,33280,0,13,9,1,1/9/2023 0:13,,,26.67,,0.92,11.25,38.82
70138012,2439,5,70138012,70138012,FINISHED,199600,0,32000,0,13,9,1,1/9/2023 0:13,0.28,4.28,20.57,0.63,4.92,32.98,58.47
70138050,3068,5,70138050,70138050,FINISHED,146800,0,24000,0,13,9,1,1/9/2023 0:13,4.75,2.25,11.82,9.15,11.4,12.6,35.82
70138114,53,10,70138114,70138114,FINISHED,162400,39600,32000,0,13,9,1,1/9/2023 0:13,0.47,6.42,0.45,0.48,6.9,11.07,18.43
70138151,1399,5,70138151,70138151,FINISHED,419600,15600,18800,0,13,9,1,1/9/2023 0:13,0.85,1.62,40.18,0.87,2.48,26.5,69.17
70138242,659,5,70138242,70138242,FINISHED,562000,47600,36320,0,14,9,1,1/9/2023 0:14,3,1.15,12.9,5.23,6.38,48.23,67.52
70138243,416,5,70138243,70138243,FINISHED,657000,47600,58840,0,14,9,1,1/9/2023 0:14,0.42,1.43,28.33,2.88,4.32,24.53,57.17
70138244,676,5,70138244,70138244,FINISHED,468000,47600,32000,0,14,9,1,1/9/2023 0:14,0.1,3.93,33.98,0.12,4.05,5.63,43.67
70138403,56,5,70138403,70138403,FINISHED,124000,27600,24000,0,14,9,1,1/9/2023 0:14,1.23,1.78,13.48,2.08,3.87,35.6,52.95
70138475,53,5,70138475,70138475,FINISHED,346400,39600,35840,0,14,9,1,1/9/2023 0:14,0.73,0.68,15.52,2.62,3.28,42.67,61.47
70138633,3546,5,70138633,70138633,FINISHED,167600,32000,34400,0,14,9,1,1/9/2023 0:14,0.43,2.17,16.3,3.58,5.75,25.23,47.28
70138701,2958,12,70138701,70138701,FINISHED,151200,0,37720,0,15,9,1,1/9/2023 0:15,,,0.07,,8.02,7.9,15.98
70138808,415,5,70138808,70138808,FINISHED,271200,47600,24000,0,15,9,1,1/9/2023 0:15,1.72,10.3,23.67,2.2,12.5,29.95,66.12
70138923,493,15,70138923,70138923,FINISHED,399600,31600,38400,0,15,9,1,1/9/2023 0:15,4.48,4.37,36.22,6.3,10.67,16.78,63.67
70138944,931,5,70138944,70138944,FINISHED,139600,27600,18520,0,15,9,1,1/9/2023 0:15,5.78,4.72,0.9,5.8,10.52,13.62,25.02
70139043,1928,15,70139043,70139043,FINISHED,184000,39600,28920,0,15,9,1,1/9/2023 0:15,,,28.93,,3.9,15.6,48.43
70139059,416,5,70139059,70139059,FINISHED,597600,47600,34800,0,15,9,1,1/9/2023 0:15,1.67,6.78,22.73,5.47,12.25,21.48,56.47
70139279,390,5,70139279,70139279,CANCELED,343600,31600,0,0,16,9,1,1/9/2023 0:16,,,,,,,
70139307,8,5,70139307,70139307,FINISHED,88000,0,22800,0,16,9,1,1/9/2023 0:16,1.18,0.85,13.92,1.22,2.07,7.97,23.95
70139346,886,5,70139346,70139346,FINISHED,171200,19600,46480,0,17,9,1,1/9/2023 0:17,2.93,15.43,5.67,3,18.43,18.57,42.67
70139354,53,5,70139354,70139354,FINISHED,157200,19600,24000,0,17,9,1,1/9/2023 0:17,1.88,2.13,19.52,5.47,7.6,24.72,51.83
70139357,707,5,70139357,70139357,FINISHED,908000,47600,44720,0,17,9,1,1/9/2023 0:17,1.77,,22.08,,5.83,31.65,59.57
70139407,933,5,70139407,70139407,FINISHED,163200,19600,32000,0,17,9,1,1/9/2023 0:17,2.75,2,10.48,2.75,4.75,15.18,30.43
70139498,409,5,70139498,70139498,FINISHED,243600,0,24000,0,17,9,1,1/9/2023 0:17,7.58,5.15,6.87,7.63,12.8,27.17,46.83
70139540,886,5,70139540,70139540,FINISHED,462400,19600,39320,0,17,9,1,1/9/2023 0:17,9.42,13.32,12.05,9.43,22.73,17.65,52.43
70139584,676,5,70139584,70139584,FINISHED,405600,47600,32000,0,17,9,1,1/9/2023 0:17,2.02,5.75,30.9,2.03,7.78,7.1,45.78
70139589,8,10,70139589,70139589,FINISHED,476000,43600,34520,0,17,9,1,1/9/2023 0:17,,,5.4,,3.43,10.82,19.65
70139625,1928,15,70139625,70139625,FINISHED,704000,39600,28920,0,18,9,1,1/9/2023 0:18,,,26.75,,4.08,32.35,63.18
70139630,53,5,70139630,70139630,FINISHED,139600,27600,32000,0,18,9,1,1/9/2023 0:18,0.38,1.33,15.32,1.55,2.88,6.93,25.12
70139669,149,5,70139669,70139669,FINISHED,352000,47600,24000,0,18,9,1,1/9/2023 0:18,0.32,17.77,23.35,0.37,18.12,17.78,59.25
70139706,8,15,70139706,70139706,FINISHED,100000,23600,39040,0,18,9,1,1/9/2023 0:18,,,14.85,,2.22,13.12,30.18
70139727,8,5,70139727,70139727,FINISHED,208000,0,30400,0,18,9,1,1/9/2023 0:18,,4.5,,,,11.52,35.53
70139835,1107,5,70139835,70139835,CANCELED,380000,39600,0,0,18,9,1,1/9/2023 0:18,,,,,,,
70139845,345,5,70139845,70139845,FINISHED,227200,39600,24000,0,18,9,1,1/9/2023 0:18,0.53,3.65,18.27,3.22,6.85,10.73,35.85
70139883,357,5,70139883,70139883,FINISHED,223600,32000,24000,0,18,9,1,1/9/2023 0:18,2.3,1.38,12.17,3.68,5.07,18.53,35.77
70139895,415,5,70139895,70139895,FINISHED,277600,47600,24000,0,18,9,1,1/9/2023 0:18,0.83,0.12,27.28,1.77,1.9,34.17,63.35
70139896,2112,5,70139896,70139896,FINISHED,306000,27600,41560,0,18,9,1,1/9/2023 0:18,1.78,0.58,35.92,4.98,5.57,18.82,60.28
70139985,294,5,70139985,70139985,FINISHED,260800,27600,24000,0,19,9,1,1/9/2023 0:19,,,13.4,,7.98,23.88,45.28
70140080,495,5,70140080,70140080,FINISHED,359200,47600,14480,0,19,9,1,1/9/2023 0:19,0.92,7.1,18.28,1.3,8.4,25.45,52.13
70140115,53,5,70140115,70140115,FINISHED,157200,27600,33120,0,20,9,1,1/9/2023 0:20,1.18,13.62,24.48,1.2,14.82,14.23,53.53
70140161,1153,5,70140161,70140161,FINISHED,374400,0,32720,0,20,9,1,1/9/2023 0:20,3.53,3.75,16.5,4.5,8.25,11.65,36.42
70140188,6,5,70140188,70140188,FINISHED,183200,39600,75840,0,20,9,1,1/9/2023 0:20,0.75,2.7,7.77,0.83,3.55,3941.95,3953.27
70140192,707,5,70140192,70140192,FINISHED,493800,47600,37720,0,20,9,1,1/9/2023 0:20,3.3,5.13,16.63,10.4,15.53,38.08,70.25
70140367,961,5,70140367,70140367,FINISHED,286400,0,22160,0,21,9,1,1/9/2023 0:21,0.53,7.82,12.23,2.05,9.87,10.98,33.08
70140370,3091,5,70140370,70140370,FINISHED,143200,0,13760,0,21,9,1,1/9/2023 0:21,9.48,3.65,8.03,9.5,13.15,27.07,48.25
70140459,2541,15,70140459,70140459,FINISHED,342400,27600,33320,0,21,9,1,1/9/2023 0:21,0.17,1.47,35.82,1.55,3,14.53,53.35
70140660,399,5,70140660,70140660,FINISHED,351600,39600,24000,0,21,9,1,1/9/2023 0:21,0.72,4.18,31.23,4.47,8.65,25.83,65.72
70140738,53,5,70140738,70140738,FINISHED,184000,19600,12000,0,21,9,1,1/9/2023 0:21,2.75,4.67,27.55,2.77,7.43,18.9,53.9
